120	2018	274	1638	32.3	12.267	2.4845	496.91	471.91	20.415	60.405	20.77	-97.525	-99999
120	2018	274	1638	33.3	12.332	2.4745	494.9	469.9	20.417	60.429	20.772	-95.336	-99999
120	2018	274	1638	34.3	12.34	2.4845	496.91	471.91	20.417	60.429	20.772	-96.695	-99999
120	2018	274	1638	35.3	12.329	2.4909	498.18	473.18	20.42	60.452	20.757	-96.715	-99999
120	2018	274	1638	36.3	12.329	2.4988	499.75	474.75	20.434	60.475	20.772	-97.03	-99999
120	2018	274	1638	37.3	12.337	2.5047	500.94	475.94	20.432	60.498	20.77	-96.598	-99999
120	2018	274	1638	38.3	12.342	2.5094	501.87	476.87	20.42	60.522	20.757	-95.444	-99999
120	2018	274	1638	39.3	12.324	2.515	502.99	477.99	20.436	60.568	20.757	-97.129	-99999
120	2018	274	1638	40.3	12.297	2.5033	500.67	475.67	20.436	60.545	20.757	-95.345	-99999
120	2018	274	1638	41.3	12.307	2.5286	505.73	480.73	20.438	60.522	20.759	-96.98	-99999
120	2018	274	1638	42.3	12.302	2.5201	504.02	479.02	20.455	60.638	20.759	-97.473	-99999
120	2018	274	1638	43.3	12.297	2.5241	504.81	479.81	20.47	60.568	20.757	-95.244	-99999
120	2018	274	1638	44.3	12.297	2.5358	507.16	482.16	20.47	60.638	20.757	-96.057	-99999
120	2018	274	1638	45.3	12.299	2.531	506.21	481.21	20.455	60.615	20.759	-96.087	-99999
120	2018	274	1638	46.3	12.329	2.5358	507.16	482.16	20.457	60.638	20.744	-95.239	-99999
120	2018	274	1638	47.3	12.334	2.5447	508.94	483.94	20.47	60.708	20.757	-96.035	-99999
120	2018	274	1638	48.3	12.334	2.5256	505.11	480.11	20.457	60.685	20.744	-96.91	-99999
120	2018	274	1638	49.3	12.332	2.5505	510.1	485.1	20.441	60.754	20.744	-97.559	-99999
120	2018	274	1638	50.3	12.334	2.5464	509.28	484.28	20.441	60.801	20.744	-96.018	-99999
120	2018	274	1638	51.3	12.324	2.5553	511.06	486.06	20.443	60.685	20.746	-96.651	-99999
120	2018	274	1638	52.3	12.34	2.5652	513.04	488.04	20.426	60.754	20.746	-96.037	-99999
120	2018	274	1638	53.3	12.305	2.5562	511.24	486.24	20.426	60.871	20.746	-97.434	-99999
120	2018	274	1638	54.3	12.302	2.5702	514.05	489.05	20.426	60.731	20.746	-96.171	-99999
120	2018	274	1638	55.3	12.307	2.5709	514.18	489.18	20.424	60.847	20.744	-97.089	-99999
120	2018	274	1638	56.3	12.299	2.5648	512.95	487.95	20.409	60.824	20.746	-94.681	-99999
120	2018	274	1638	57.3	12.299	2.5709	514.18	489.18	20.407	60.871	20.744	-95.661	-99999
120	2018	274	1638	58.3	12.297	2.574	514.8	489.8	20.407	60.801	20.744	-95.428	-99999
120	2018	274	1638	59.3	12.294	2.5847	516.94	491.94	20.394	60.847	20.731	-96.235	-99999
120	2018	274	1639	0.3	12.337	2.5808	516.17	491.17	20.396	60.94	20.733	-96.656	-99999
120	2018	274	1639	1.3	12.332	2.584	516.81	491.81	20.396	60.847	20.733	-96.322	-99999
120	2018	274	1639	2.3	12.34	2.5926	518.52	493.52	20.411	60.987	20.731	-96.035	-99999
120	2018	274	1639	3.3	12.34	2.6	520	495	20.413	60.964	20.733	-96.255	-99999
120	2018	274	1639	4.3	12.329	2.6037	520.75	495.75	20.411	60.94	20.731	-96.726	-99999
120	2018	274	1639	5.3	12.337	2.6035	520.7	495.7	20.396	60.964	20.733	-95.253	-99999
120	2018	274	1639	6.3	12.332	2.6087	521.73	496.73	20.411	60.987	20.731	-97.397	-99999
120	2018	274	1639	7.3	12.283	2.6068	521.36	496.36	20.411	60.987	20.731	-95.5	-99999
120	2018	274	1639	8.3	12.289	2.5574	511.47	486.47	20.394	61.01	20.731	-96.726	-99999
120	2018	274	1639	9.3	12.299	2.5156	503.13	478.13	20.383	61.033	20.721	-97.949	-99999
120	2018	274	1639	10.3	12.294	2.4114	482.27	457.27	20.398	61.033	20.719	-98.009	-99999
120	2018	274	1643	16.3	12.316	2.1359	427.19	402.19	20.273	56.825	20.543	-96.607	-12880
120	2018	274	1643	17.3	12.321	2.1465	429.31	404.31	20.271	56.987	20.541	-98.425	-99999
120	2018	274	1643	18.3	12.326	2.1373	427.46	402.46	20.254	57.08	20.541	-95.785	-99999
120	2018	274	1643	19.3	12.318	2.1397	427.94	402.94	20.256	57.15	20.543	-96.686	-99999
120	2018	274	1643	20.3	12.313	2.1404	428.08	403.08	20.256	57.313	20.543	-96.853	-99999
120	2018	274	1643	21.3	12.315	2.1339	426.78	401.78	20.254	57.359	20.541	-94.829	-99999
120	2018	274	1643	22.3	12.345	2.1513	430.26	405.26	20.256	57.452	20.543	-96.943	-99999
120	2018	274	1643	23.3	12.348	2.1373	427.46	402.46	20.254	57.708	20.541	-96.699	-99999
120	2018	274	1643	24.3	12.359	2.1394	427.87	402.87	20.254	57.801	20.541	-95.518	-99999
120	2018	274	1643	25.3	12.356	2.1441	428.83	403.83	20.256	57.894	20.543	-96.652	-99999
120	2018	274	1643	26.3	12.334	2.1346	426.91	401.91	20.256	58.034	20.543	-97.032	-99999
120	2018	274	1643	27.3	12.359	2.1352	427.05	402.05	20.256	58.197	20.543	-95.315	-99999
120	2018	274	1643	28.3	12.351	2.1274	425.48	400.48	20.256	58.359	20.543	-95.182	-99999
120	2018	274	1643	29.3	12.318	2.1219	424.38	399.38	20.256	58.406	20.543	-97.368	-99999
120	2018	274	1643	30.3	12.324	2.1229	424.59	399.59	20.256	58.476	20.543	-95.716	-99999
120	2018	274	1643	31.3	12.316	2.1151	423.01	398.01	20.256	58.383	20.543	-95.093	-99999
120	2018	274	1643	32.3	12.31	2.1113	422.26	397.26	20.254	58.452	20.541	-97.091	-99999
120	2018	274	1643	33.3	12.326	2.1069	421.37	396.37	20.256	58.383	20.543	-96.451	-99999
120	2018	274	1643	34.3	12.32	2.1111	422.23	397.23	20.256	58.383	20.543	-95.627	-99999
120	2018	274	1643	35.3	12.31	2.1075	421.51	396.51	20.256	58.29	20.543	-96.641	-99999
120	2018	274	1643	36.3	12.351	2.1052	421.03	396.03	20.256	58.197	20.543	-95.693	-99999
120	2018	274	1643	37.3	12.359	2.1106	422.13	397.13	20.254	58.197	20.541	-95.174	-99999
120	2018	274	1643	38.3	12.342	2.1154	423.08	398.08	20.256	58.243	20.543	-98.614	-99999
120	2018	274	1643	39.3	12.356	2.1335	426.71	401.71	20.256	58.336	20.543	-96.597	-99999
120	2018	274	1643	40.3	12.356	2.1257	425.13	400.13	20.24	58.383	20.543	-96.463	-99999
120	2018	274	1643	41.3	12.351	2.1414	428.28	403.28	20.239	58.452	20.543	-97.681	-99999
120	2018	274	1643	42.3	12.34	2.1414	428.28	403.28	20.233	58.615	20.554	-96.65	-99999
120	2018	274	1643	43.3	12.316	2.1469	429.37	404.37	20.233	58.778	20.554	-96.058	-99999
120	2018	274	1643	44.3	12.316	2.1568	431.36	406.36	20.233	58.848	20.554	-97.577	-99999
120	2018	274	1643	45.3	12.318	2.1582	431.63	406.63	20.235	58.987	20.556	-97.005	-99999
120	2018	274	1643	46.3	12.324	2.1623	432.45	407.45	20.235	59.103	20.556	-96.256	-99999
120	2018	274	1643	47.3	12.326	2.1691	433.82	408.82	20.233	59.243	20.554	-97.264	-99999
120	2018	274	1643	48.3	12.316	2.1783	435.67	410.67	20.235	59.313	20.556	-96.926	-99999
120	2018	274	1643	49.3	12.307	2.1732	434.64	409.64	20.252	59.429	20.556	-95.966	-99999
120	2018	274	1643	50.3	12.356	2.18	436.01	411.01	20.235	59.475	20.556	-96.513	-99999
120	2018	274	1643	51.3	12.356	2.1865	437.31	412.31	20.235	59.661	20.556	-97.072	-99999
120	2018	274	1643	52.3	12.353	2.1855	437.1	412.1	20.233	59.778	20.554	-95.768	-99999
120	2018	274	1643	53.3	12.356	2.1865	437.31	412.31	20.233	59.824	20.554	-96.739	-99999
120	2018	274	1643	54.3	12.356	2.1917	438.33	413.33	20.233	59.987	20.554	-96.538	-99999
120	2018	274	1643	55.3	12.353	2.2194	443.87	418.87	20.233	60.103	20.554	-96.159	-99999
120	2018	274	1643	56.3	12.342	2.2006	440.11	415.11	20.235	60.196	20.556	-97.34	-99999
120	2018	274	1643	57.3	12.316	2.2149	442.99	417.99	20.248	60.173	20.569	-97.547	-99999
120	2018	274	1643	58.3	12.324	2.2036	440.73	415.73	20.246	60.336	20.566	-96.443	-99999
120	2018	274	1643	59.3	12.313	2.2197	443.94	418.94	20.248	60.429	20.569	-97.715	-99999
120	2018	274	1644	0.3	12.316	2.2255	445.11	420.11	20.229	60.475	20.566	-96.611	-99999
120	2018	274	1644	1.3	12.326	2.2257	445.14	420.14	20.229	60.545	20.566	-95.085	-99999
120	2018	274	1644	2.3	12.31	2.2317	446.34	421.34	20.229	60.591	20.566	-99.269	-99999
120	2018	274	1644	3.3	12.356	2.2378	447.57	422.57	20.229	60.661	20.566	-97.326	-99999
120	2018	274	1644	4.3	12.351	2.2392	447.84	422.84	20.229	60.801	20.566	-95.196	-99999
120	2018	274	1644	5.3	12.342	2.2426	448.53	423.53	20.246	60.754	20.566	-97.931	-99999
120	2018	274	1644	6.3	12.356	2.2392	447.84	422.84	20.229	60.824	20.566	-95.952	-99999
120	2018	274	1644	7.3	12.359	2.2481	449.62	424.62	20.229	60.94	20.566	-95.752	-99999
120	2018	274	1644	8.3	12.351	2.2556	451.12	426.12	20.231	60.964	20.569	-98.445	-99999
120	2018	274	1644	9.3	12.351	2.2508	450.17	425.17	20.229	61.033	20.566	-97.628	-99999
120	2018	274	1644	10.3	12.321	2.2618	452.36	427.36	20.229	61.033	20.566	-95.229	-99999
120	2018	274	1644	11.3	12.316	2.2625	452.49	427.49	20.242	61.173	20.579	-97.377	-99999
120	2018	274	1644	12.3	12.321	2.2693	453.86	428.86	20.225	61.173	20.579	-96.371	-99999
120	2018	274	1644	13.3	12.313	2.2775	455.5	430.5	20.225	61.126	20.579	-96.649	-99999
120	2018	274	1644	14.3	12.313	2.2775	455.5	430.5	20.242	61.196	20.579	-96.94	-99999
120	2018	274	1644	15.3	12.316	2.2839	456.77	431.77	20.242	61.266	20.579	-95.601	-99999
120	2018	274	1644	16.3	12.305	2.2823	456.46	431.46	20.242	61.336	20.579	-97.825	-99999
120	2018	274	1644	17.3	12.356	2.2926	458.51	433.51	20.242	61.312	20.579	-97.858	-99999
120	2018	274	1644	18.3	12.356	2.2898	457.96	432.96	20.242	61.405	20.579	-94.88	-99999
120	2018	274	1644	19.3	12.342	2.297	459.4	434.4	20.242	61.405	20.579	-97.768	-99999
120	2018	274	1644	20.3	12.351	2.2973	459.47	434.47	20.225	61.475	20.579	-95.969	-99999
120	2018	274	1644	21.3	12.356	2.3042	460.84	435.84	20.225	61.545	20.579	-96.46	-99999
120	2018	274	1644	22.3	12.345	2.2994	459.88	434.88	20.225	61.475	20.579	-97.063	-99999
120	2018	274	1644	23.3	12.351	2.3055	461.11	436.11	20.227	61.545	20.581	-95.732	-99999
120	2018	274	1644	24.3	12.318	2.3226	464.53	439.53	20.24	61.498	20.594	-95.738	-99999
120	2018	274	1644	25.3	12.307	2.3274	465.49	440.49	20.24	61.522	20.594	-96.697	-99999
120	2018	274	1644	26.3	12.324	2.323	464.6	439.6	20.24	61.545	20.594	-95.994	-99999
120	2018	274	1644	27.3	12.32	2.3312	466.24	441.24	20.24	61.638	20.594	-97.144	-99999
120	2018	274	1644	28.3	12.309	2.3343	466.85	441.85	20.24	61.731	20.594	-97.345	-99999
120	2018	274	1644	29.3	12.32	2.3267	465.35	440.35	20.223	61.731	20.594	-95.093	-99999
120	2018	274	1644	30.3	12.31	2.3329	466.58	441.58	20.206	61.661	20.594	-97.962	-99999
120	2018	274	1644	31.3	12.356	2.3324	466.48	441.48	20.206	61.754	20.594	-98.052	-99999
120	2018	274	1644	32.3	12.353	2.3285	465.69	440.69	20.206	61.801	20.594	-94.838	-99999
120	2018	274	1644	33.3	12.345	2.337	467.4	442.4	20.218	61.801	20.607	-97.878	-99999
120	2018	274	1644	34.3	12.359	2.3469	469.39	444.39	20.218	61.824	20.607	-95.377	-99999
120	2018	274	1644	35.3	12.342	2.351	470.21	445.21	20.218	61.917	20.607	-97.542	-99999
120	2018	274	1644	36.3	12.356	2.3469	469.39	444.39	20.218	61.801	20.607	-96.39	-99999
120	2018	274	1644	37.3	12.342	2.3551	471.03	446.03	20.218	61.801	20.607	-95.432	-99999
120	2018	274	1644	38.3	12.321	2.3421	468.43	443.43	20.218	61.87	20.607	-97.788	-99999
120	2018	274	1644	39.3	12.31	2.3524	470.48	445.48	20.231	61.824	20.619	-95.894	-99999
120	2018	274	1644	40.3	12.316	2.3603	472.05	447.05	20.218	61.87	20.607	-96.367	-99999
120	2018	274	1644	41.3	12.318	2.3671	473.42	448.42	20.231	62.01	20.619	-97.917	-99999
120	2018	274	1644	42.3	12.318	2.3616	472.33	447.33	20.229	61.94	20.617	-96.343	-99999
120	2018	274	1644	43.3	12.313	2.3702	474.04	449.04	20.229	61.917	20.617	-97.158	-99999
120	2018	274	1644	44.3	12.302	2.3669	473.38	448.38	20.229	61.963	20.617	-96.901	-99999
120	2018	274	1644	45.3	12.359	2.3726	474.51	449.51	20.231	61.963	20.619	-95.138	-99999
120	2018	274	1644	46.3	12.342	2.3757	475.13	450.13	20.214	62.01	20.619	-97.401	-99999
120	2018	274	1644	47.3	12.351	2.3728	474.56	449.56	20.212	62.01	20.617	-94.397	-99999
120	2018	274	1644	48.3	12.356	2.3794	475.88	450.88	20.195	61.987	20.617	-95.997	-99999
120	2018	274	1644	49.3	12.345	2.3845	476.91	451.91	20.197	62.056	20.619	-97.301	-99999
120	2018	274	1644	50.3	12.355	2.3798	475.95	450.95	20.208	62.126	20.63	-94.082	-99999
120	2018	274	1644	51.3	12.34	2.3897	477.93	452.93	20.208	62.033	20.63	-97.611	-99999
120	2018	274	1644	52.3	12.318	2.389	477.8	452.8	20.21	62.033	20.632	-96.123	-99999
120	2018	274	1644	53.3	12.321	2.3818	476.36	451.36	20.21	62.103	20.632	-96.089	-99999
120	2018	274	1644	54.3	12.304	2.3904	478.07	453.07	20.21	62.103	20.632	-98.181	-99999
120	2018	274	1644	55.3	12.318	2.3828	476.57	451.57	20.208	62.126	20.63	-95.958	-99999
120	2018	274	1644	56.3	12.321	2.3927	478.55	453.55	20.223	62.08	20.645	-98.568	-99999
120	2018	274	1644	57.3	12.31	2.3798	475.95	450.95	20.223	62.103	20.645	-95.693	-99999
120	2018	274	1644	58.3	12.302	2.3849	476.98	451.98	20.223	62.103	20.645	-95.916	-99999
120	2018	274	1644	59.3	12.356	2.3914	478.28	453.28	20.223	62.103	20.645	-96.362	-99999
120	2018	274	1645	0.3	12.359	2.3899	477.98	452.98	20.223	62.103	20.645	-95.938	-99999
120	2018	274	1645	1.3	12.35	2.3986	479.71	454.71	20.223	62.196	20.645	-96.786	-99999
120	2018	274	1645	2.3	12.345	2.3989	479.78	454.78	20.221	62.149	20.643	-96.622	-99999
120	2018	274	1645	3.3	12.348	2.4068	481.35	456.35	20.235	62.219	20.657	-94.965	-99999
120	2018	274	1645	4.3	12.348	2.3979	479.58	454.58	20.233	62.126	20.655	-98.127	-99999
120	2018	274	1645	5.3	12.324	2.4061	481.22	456.22	20.233	62.219	20.655	-96.951	-99999
120	2018	274	1645	6.3	12.313	2.4061	481.22	456.22	20.235	62.196	20.657	-96.736	-99999
120	2018	274	1645	7.3	12.316	2.3996	479.92	454.92	20.235	62.266	20.657	-97.094	-99999
120	2018	274	1645	8.3	12.321	2.414	482.79	457.79	20.235	62.266	20.657	-94.189	-99999
120	2018	274	1645	9.3	12.31	2.4061	481.22	456.22	20.235	62.173	20.657	-97.485	-99999
120	2018	274	1645	10.3	12.324	2.4146	482.93	457.93	20.235	62.196	20.657	-96.044	-99999
120	2018	274	1645	11.3	12.313	2.401	480.19	455.19	20.248	62.242	20.67	-96.496	-99999
120	2018	274	1645	12.3	12.348	2.4075	481.49	456.49	20.248	62.196	20.67	-96.976	-99999
120	2018	274	1645	13.3	12.353	2.4037	480.74	455.74	20.248	62.266	20.67	-94.494	-99999
120	2018	274	1645	14.3	12.348	2.414	482.79	457.79	20.231	62.242	20.67	-97.211	-99999
120	2018	274	1645	15.3	12.356	2.3989	479.78	454.78	20.231	62.196	20.67	-97.637	-99999
120	2018	274	1645	16.3	12.351	2.4085	481.7	456.7	20.212	62.289	20.668	-96.264	-99999
120	2018	274	1645	17.3	12.351	2.4201	484.02	459.02	20.212	62.312	20.668	-98.2	-99999
120	2018	274	1645	18.3	12.353	2.4092	481.83	456.83	20.214	62.289	20.67	-94.694	-99999
120	2018	274	1645	19.3	12.31	2.4263	485.25	460.25	20.242	62.266	20.681	-97.578	-99999
120	2018	274	1645	20.3	12.321	2.4177	483.54	458.54	20.225	62.335	20.681	-95.769	-99999
120	2018	274	1645	21.3	12.321	2.4085	481.7	456.7	20.227	62.312	20.683	-96.971	-99999
120	2018	274	1645	22.3	12.309	2.4201	484.02	459.02	20.244	62.312	20.683	-97.294	-99999
120	2018	274	1645	23.3	12.313	2.4256	485.12	460.12	20.227	62.335	20.683	-95.477	-99999
120	2018	274	1645	24.3	12.307	2.4208	484.16	459.16	20.225	62.289	20.681	-98.318	-99999
120	2018	274	1645	25.3	12.316	2.431	486.21	461.21	20.24	62.289	20.695	-93.962	-99999
120	2018	274	1645	26.3	12.355	2.4208	484.16	459.16	20.24	62.359	20.695	-96.954	-99999
120	2018	274	1645	27.3	12.356	2.4146	482.93	457.93	20.24	62.359	20.695	-94.638	-99999
120	2018	274	1645	28.3	12.361	2.414	482.79	457.79	20.24	62.452	20.695	-95.326	-99999
120	2018	274	1645	29.3	12.35	2.4218	484.36	459.36	20.24	62.405	20.695	-96.495	-99999
